student_id,week,sleep_hours,study_hours,late_submissions,stress_level,social_activity_freq,emotional_state,exercise_hours,screen_time,burnout_label
STU-BE872A69,10,4.1,13.1,5,8,0,Dreading going to class,0.2,10.3,2
STU-BE872A69,11,4.2,11.9,5,7,1,Constantly tired no matter how much I sleep,0.3,9.2,2
STU-BE872A69,12,4.2,11.1,6,7,1,Lost all motivation to study,0.8,10.6,2
STU-30BC1FBE,1,8.1,4.0,0,1,5,Enjoying the learning process,2.6,4.7,0
STU-30BC1FBE,2,8.5,4.6,0,1,5,"Good energy, looking forward to classes",3.5,5.1,0
STU-30BC1FBE,3,9.4,5.4,0,2,5,Feeling balanced and in control,3.9,3.5,0
STU-30BC1FBE,4,8.7,5.8,0,1,5,Feeling balanced and in control,3.7,4.0,0
STU-30BC1FBE,5,8.8,4.1,0,1,5,"Had a productive day, feeling accomplished",3.1,4.8,0
STU-30BC1FBE,6,8.1,3.4,0,1,6,Excited about upcoming projects,3.2,5.1,0
STU-30BC1FBE,7,8.5,5.8,0,1,4,"Had a productive day, feeling accomplished",3.6,4.1,0
STU-30BC1FBE,8,8.7,4.2,0,1,5,Happy and well-rested,,4.0,0
STU-30BC1FBE,9,8.2,5.9,0,2,5,Feeling confident about exams,4.0,2.6,0
STU-30BC1FBE,10,9.1,6.1,0,1,5,Feeling confident about exams,4.8,5.9,0
STU-30BC1FBE,11,8.7,4.1,0,2,5,Enjoying the learning process,3.5,4.1,0
STU-30BC1FBE,12,8.7,4.0,0,1,5,Feeling confident about exams,3.3,5.0,0
STU-FA9A036E,1,3.9,13.6,5,9,0,Lost all motivation to study,0.5,10.7,2
STU-FA9A036E,2,3.5,13.8,6,9,0,"Can't sleep well, too much anxiety",0.0,10.8,2
STU-FA9A036E,3,4.9,12.5,6,10,0,Exhausted and burned out from studying,0.1,11.8,2
STU-FA9A036E,4,3.0,10.6,7,8,1,Feeling anxious about everything,,10.9,2
STU-FA9A036E,5,3.8,12.4,6,9,0,Dreading going to class,0.8,11.8,2
STU-FA9A036E,6,3.0,12.7,6,8,0,Feeling hopeless about my grades,0.3,11.2,2
STU-FA9A036E,7,3.5,11.9,6,7,0,Dreading going to class,0.6,10.5,2
STU-FA9A036E,8,3.0,12.6,7,8,0,Feeling overwhelmed with assignments,0.3,10.7,2
STU-FA9A036E,9,3.0,13.3,7,8,0,Feeling overwhelmed with assignments,0.1,9.5,2
STU-FA9A036E,10,4.5,14.0,7,7,0,Feeling overwhelmed with assignments,0.0,12.4,2
STU-FA9A036E,11,3.0,13.6,6,7,0,"Can't sleep well, too much anxiety",0.0,10.7,2
STU-FA9A036E,12,3.5,12.2,6,8,0,"Breaking down emotionally, can't handle it",0.3,11.5,2
STU-65F648E3,1,7.9,4.1,1,4,2,"Routine day, nothing remarkable",4.2,7.8,0
STU-65F648E3,2,8.1,5.9,2,4,2,"Neither good nor bad, just normal",4.2,6.9,0
STU-65F648E3,3,7.4,4.3,2,6,2,"Neither good nor bad, just normal",4.3,7.1,1
STU-65F648E3,4,7.5,3.2,1,5,2,Just getting by day to day,4.1,8.7,1
STU-65F648E3,5,6.0,7.0,3,6,0,Feeling balanced and in control,4.0,9.6,1
STU-65F648E3,6,6.3,4.6,3,5,0,Feeling indifferent about things,3.4,6.6,1
STU-65F648E3,7,5.7,4.4,3,6,0,Feeling anxious about everything,3.5,8.6,1
STU-65F648E3,8,5.5,4.5,3,7,2,Struggling to concentrate on anything,3.5,8.5,2
STU-65F648E3,9,5.7,5.9,4,7,1,Dreading going to class,3.1,9.8,2
STU-65F648E3,10,6.6,4.4,3,7,0,Feeling numb and disconnected,3.4,10.1,2
STU-65F648E3,11,5.6,6.9,3,8,0,Dreading going to class,2.1,10.0,2
STU-65F648E3,12,5.1,6.0,4,7,0,Dreading going to class,2.0,10.6,2
STU-F3A02792,1,5.1,7.0,4,4,2,Constantly tired no matter how much I sleep,0.9,12.4,1
STU-F3A02792,2,4.8,6.3,3,4,2,"Breaking down emotionally, can't handle it",1.9,11.4,1
STU-F3A02792,3,5.0,9.7,3,5,1,Feeling anxious about everything,2.3,11.2,2
STU-F3A02792,4,4.9,6.7,3,6,1,Feeling isolated and lonely,1.7,10.3,2
STU-F3A02792,5,5.0,8.6,3,4,2,Constantly tired no matter how much I sleep,2.3,9.0,1
STU-F3A02792,6,5.5,7.1,2,4,2,Feeling numb and disconnected,2.4,10.1,1
STU-F3A02792,7,5.2,8.1,1,6,1,Feeling confident about exams,2.8,10.4,1
STU-F3A02792,8,4.6,8.4,2,4,3,Things are manageable but not exciting,2.9,9.9,1
STU-F3A02792,9,6.3,7.3,3,2,2,"Feeling okay, nothing special",2.7,9.9,0
STU-F3A02792,10,6.7,9.0,1,4,1,Feeling balanced and in control,3.5,8.6,1
STU-F3A02792,11,5.9,7.9,2,3,2,Motivated to study and stay on track,3.1,9.5,0
STU-F3A02792,12,6.6,9.0,2,2,1,"Good energy, looking forward to classes",3.1,9.9,0
STU-8BFFB355,1,5.5,7.1,3,5,2,Too much pressure from all sides,1.3,7.3,1
STU-8BFFB355,2,5.4,8.9,1,4,2,Lost all motivation to study,2.3,7.4,1
STU-8BFFB355,3,4.8,6.5,3,7,3,Lost all motivation to study,1.5,7.8,2
STU-8BFFB355,4,5.3,7.5,2,5,2,Feeling anxious about everything,1.8,8.8,1
STU-8BFFB355,5,6.9,8.7,2,6,2,Feeling anxious about everything,1.3,7.7,1
STU-8BFFB355,6,6.0,6.2,2,6,3,Exhausted and burned out from studying,2.0,7.5,1
STU-8BFFB355,7,6.1,7.4,1,6,2,"Routine day, nothing remarkable",2.8,7.0,1
STU-8BFFB355,8,6.8,8.9,1,4,3,Feeling balanced and in control,2.0,6.4,0
STU-8BFFB355,9,7.1,9.0,2,3,3,Things are manageable but not exciting,3.1,7.2,0
STU-8BFFB355,10,6.6,6.5,1,4,4,Excited about upcoming projects,2.7,6.2,0
STU-8BFFB355,11,6.8,6.9,1,3,3,Feeling calm and focused,3.6,7.4,0
STU-8BFFB355,12,6.0,6.8,1,3,4,Feeling great and motivated today,3.0,6.0,0
STU-55FE5E70,1,6.8,5.7,1,4,3,"Average day, going through the motions",4.0,7.9,0
STU-55FE5E70,2,6.7,6.0,1,4,2,Motivated to study and stay on track,3.1,7.2,0
STU-55FE5E70,3,6.5,7.3,0,5,2,"Neither good nor bad, just normal",3.8,6.9,0
STU-55FE5E70,4,6.8,5.8,1,4,2,"Doing alright, could be better",3.0,7.5,0
STU-55FE5E70,5,6.4,6.4,1,4,3,"Routine day, nothing remarkable",2.7,7.4,0
STU-55FE5E70,6,6.8,5.8,1,5,3,"Breaking down emotionally, can't handle it",3.5,7.3,0
STU-55FE5E70,7,7.1,6.6,1,5,3,"Neither good nor bad, just normal",3.4,7.8,0
STU-55FE5E70,8,5.9,4.7,1,4,3,Just getting by day to day,2.8,7.9,0
STU-55FE5E70,9,7.0,6.8,1,4,4,Constantly tired no matter how much I sleep,2.9,7.6,0
STU-55FE5E70,10,6.1,5.8,1,4,2,Just getting by day to day,3.6,7.4,0
STU-55FE5E70,11,7.4,4.8,1,4,3,Constantly tired no matter how much I sleep,3.9,7.5,0
STU-55FE5E70,12,6.3,4.4,0,5,2,Struggling to concentrate on anything,3.4,7.7,1
STU-868D49E0,1,6.6,6.6,1,5,3,Feeling indifferent about things,4.2,5.7,1
STU-868D49E0,2,5.9,6.5,2,5,3,"Doing alright, could be better",4.3,6.4,1
STU-868D49E0,3,6.5,5.4,2,7,2,Feeling isolated and lonely,3.0,5.8,1
STU-868D49E0,4,7.0,7.8,2,6,3,"Doing alright, could be better",3.7,6.9,1
STU-868D49E0,5,7.1,5.7,3,6,2,Feeling isolated and lonely,2.8,6.7,1
STU-868D49E0,6,6.4,4.8,3,6,4,"Doing alright, could be better",2.7,7.3,1
STU-868D49E0,7,4.9,4.8,3,6,1,"Breaking down emotionally, can't handle it",3.1,7.4,1
STU-868D49E0,8,4.7,6.6,3,6,1,"Breaking down emotionally, can't handle it",,7.0,1
STU-868D49E0,9,5.5,6.5,3,7,0,Constantly tired no matter how much I sleep,2.3,6.1,2
STU-868D49E0,10,5.9,5.8,4,7,2,Struggling to concentrate on anything,1.9,8.6,2
STU-868D49E0,11,5.1,5.8,3,7,1,Constantly tired no matter how much I sleep,2.3,8.5,2
STU-868D49E0,12,5.2,6.3,5,7,1,Struggling to concentrate on anything,1.6,10.0,2
STU-7BE408E8,1,5.0,3.4,0,3,4,Feeling indifferent about things,2.8,5.2,0
STU-7BE408E8,2,6.0,3.4,1,4,3,Things are manageable but not exciting,2.0,7.3,0
STU-7BE408E8,3,5.6,5.1,2,3,3,Feeling hopeless about my grades,2.2,7.2,0
STU-7BE408E8,4,5.1,5.9,1,3,2,Lost all motivation to study,2.1,7.3,0
STU-7BE408E8,5,4.8,2.8,2,4,3,Feeling isolated and lonely,2.2,6.8,1
STU-7BE408E8,6,5.8,3.9,2,4,2,"Had a productive day, feeling accomplished",2.9,8.5,1
STU-7BE408E8,7,5.1,5.2,2,5,2,Struggling to concentrate on anything,2.0,9.3,1
STU-7BE408E8,8,3.6,3.2,3,4,0,Constantly tired no matter how much I sleep,1.8,7.8,1
STU-7BE408E8,9,4.8,3.7,3,5,2,Too much pressure from all sides,1.2,9.2,1
STU-7BE408E8,10,3.0,2.6,3,4,1,Feeling isolated and lonely,1.2,10.3,1
STU-7BE408E8,11,3.8,2.7,3,6,2,"Breaking down emotionally, can't handle it",0.7,9.7,2
STU-7BE408E8,12,3.2,4.5,4,7,2,Constantly tired no matter how much I sleep,1.3,10.0,2
STU-D4E2E46F,1,4.2,10.0,6,8,0,Exhausted and burned out from studying,1.4,14.5,2
STU-D4E2E46F,2,4.8,10.1,6,8,0,Exhausted and burned out from studying,0.7,15.0,2
STU-D4E2E46F,3,5.4,11.9,7,7,0,Feeling numb and disconnected,0.0,14.8,2
STU-D4E2E46F,4,4.5,9.0,7,8,0,Dreading going to class,0.7,14.7,2
STU-D4E2E46F,5,4.4,13.1,6,8,0,Feeling isolated and lonely,0.7,14.3,2
STU-D4E2E46F,6,4.4,11.4,7,9,0,Dreading going to class,0.2,16.0,2
STU-D4E2E46F,7,4.6,9.8,6,6,0,"Breaking down emotionally, can't handle it",0.0,15.5,2
STU-D4E2E46F,8,4.7,11.7,6,8,0,Feeling isolated and lonely,0.5,15.1,2
STU-D4E2E46F,9,4.7,8.4,7,8,0,"Can't sleep well, too much anxiety",0.5,14.4,2
STU-D4E2E46F,10,,11.8,6,8,0,Very stressed about deadlines,1.2,15.7,2
STU-D4E2E46F,11,5.1,7.9,6,8,0,Feeling anxious about everything,1.0,15.4,2
STU-D4E2E46F,12,5.3,9.6,7,8,0,"Breaking down emotionally, can't handle it",0.8,16.0,2
STU-EBC3CE3E,1,7.7,3.6,0,4,5,Feeling balanced and in control,4.2,4.2,0
STU-EBC3CE3E,2,8.1,3.7,0,2,5,Feeling calm and focused,3.6,3.6,0
STU-EBC3CE3E,3,6.7,4.0,0,4,4,Feeling calm and focused,3.6,6.0,0
STU-EBC3CE3E,4,8.2,3.8,0,5,5,Feeling great and motivated today,3.9,4.5,0
STU-EBC3CE3E,5,7.9,4.6,0,3,4,Enjoying the learning process,3.7,3.8,0
STU-EBC3CE3E,6,7.8,4.6,0,3,6,Feeling calm and focused,4.1,4.9,0
STU-EBC3CE3E,7,7.6,5.1,0,3,5,Feeling calm and focused,3.4,4.0,0
STU-EBC3CE3E,8,,3.5,0,3,4,Feeling great and motivated today,3.3,5.6,0
STU-EBC3CE3E,9,7.6,3.1,0,3,4,"Had a productive day, feeling accomplished",3.8,4.4,0
STU-EBC3CE3E,10,8.2,3.9,0,3,4,Happy and well-rested,3.3,4.1,0
STU-EBC3CE3E,11,7.9,4.6,0,3,6,Feeling confident about exams,3.7,4.5,0
STU-EBC3CE3E,12,6.4,5.5,0,4,4,Motivated to study and stay on track,3.9,4.0,0
STU-1F512B75,1,9.5,5.5,1,1,3,"Had a productive day, feeling accomplished",3.5,2.7,0
STU-1F512B75,2,9.2,6.5,0,1,5,Excited about upcoming projects,3.2,2.9,0
STU-1F512B75,3,9.8,5.0,0,2,3,Feeling great and motivated today,3.8,3.9,0
STU-1F512B75,4,9.6,6.1,0,1,3,Enjoying the learning process,3.3,3.9,0
STU-1F512B75,5,9.9,5.8,0,1,3,Excited about upcoming projects,3.8,3.9,0
STU-1F512B75,6,9.6,6.1,0,2,2,Happy and well-rested,3.3,4.0,0
STU-1F512B75,7,9.2,5.6,1,1,3,Motivated to study and stay on track,3.3,5.1,0
STU-1F512B75,8,8.9,5.8,0,1,3,Motivated to study and stay on track,3.4,3.8,0
STU-1F512B75,9,7.8,5.2,0,1,5,Feeling calm and focused,,4.6,0
STU-1F512B75,10,8.5,6.1,0,1,3,"Good energy, looking forward to classes",3.6,4.2,0
STU-1F512B75,11,8.4,4.4,1,1,5,Feeling confident about exams,2.9,4.5,0
STU-1F512B75,12,,4.8,1,1,4,"Good energy, looking forward to classes",,4.1,0
STU-E8F44472,1,8.3,3.7,0,1,2,Feeling great and motivated today,5.4,3.1,0
STU-E8F44472,2,8.7,6.1,0,2,3,"Had a productive day, feeling accomplished",4.5,3.7,0
STU-E8F44472,3,8.6,6.0,0,2,3,Feeling balanced and in control,5.9,3.0,0
STU-E8F44472,4,7.4,5.0,1,2,4,Feeling calm and focused,5.0,3.2,0
STU-E8F44472,5,7.3,6.5,1,3,3,Enjoying the learning process,5.8,4.4,0
STU-E8F44472,6,6.5,5.5,0,4,3,Feeling great and motivated today,5.5,3.3,0
STU-E8F44472,7,7.4,4.1,0,3,5,Excited about upcoming projects,4.7,5.0,0
STU-E8F44472,8,7.0,5.6,0,4,3,Happy and well-rested,5.5,2.1,0
STU-E8F44472,9,8.3,4.5,0,2,3,Excited about upcoming projects,5.0,3.5,0
STU-E8F44472,10,6.2,5.1,0,3,4,Feeling great and motivated today,4.9,4.0,0
STU-E8F44472,11,8.2,4.3,0,2,4,Happy and well-rested,5.3,4.6,0
STU-E8F44472,12,7.9,3.7,1,3,3,Motivated to study and stay on track,5.5,3.7,0
STU-1A737CE7,1,4.7,10.7,5,8,0,"Can't sleep well, too much anxiety",1.0,15.1,2
STU-1A737CE7,2,4.7,11.0,5,8,0,"Breaking down emotionally, can't handle it",0.2,14.9,2
STU-1A737CE7,3,5.6,12.1,4,8,0,Feeling numb and disconnected,0.7,14.4,2
STU-1A737CE7,4,4.6,9.4,4,7,0,Feeling isolated and lonely,0.5,16.0,2
STU-1A737CE7,5,4.9,10.3,5,7,0,Feeling overwhelmed with assignments,0.0,14.1,2
STU-1A737CE7,6,5.4,12.5,5,9,0,Feeling overwhelmed with assignments,0.0,14.1,2
STU-1A737CE7,7,3.4,11.4,4,7,0,Feeling isolated and lonely,0.0,15.0,2
STU-1A737CE7,8,4.3,10.2,5,7,0,Feeling anxious about everything,0.0,14.3,2
STU-1A737CE7,9,4.6,12.6,5,8,1,Feeling anxious about everything,0.1,13.8,2
STU-1A737CE7,10,,11.6,5,7,0,Very stressed about deadlines,1.2,13.9,2
STU-1A737CE7,11,4.6,9.7,4,8,0,Struggling to concentrate on anything,0.8,13.8,2
STU-1A737CE7,12,4.7,10.6,5,8,0,Feeling isolated and lonely,0.2,15.0,2
STU-B2420D37,1,4.6,10.7,4,7,0,Constantly tired no matter how much I sleep,0.3,10.7,2
STU-B2420D37,2,6.2,9.9,2,10,0,Too much pressure from all sides,0.6,10.2,2
STU-B2420D37,3,4.9,9.8,3,10,0,Dreading going to class,0.4,11.0,2
STU-B2420D37,4,5.5,10.5,3,9,0,Dreading going to class,0.3,10.4,2
STU-B2420D37,5,5.0,8.7,3,10,0,Constantly tired no matter how much I sleep,0.2,9.2,2
STU-B2420D37,6,4.8,8.2,3,9,0,"Can't sleep well, too much anxiety",0.2,10.0,2
STU-B2420D37,7,4.6,10.9,4,9,0,Feeling numb and disconnected,0.6,9.1,2
STU-B2420D37,8,4.5,8.8,3,10,0,Dreading going to class,0.7,10.9,2
STU-B2420D37,9,5.6,9.4,3,10,0,Constantly tired no matter how much I sleep,0.4,9.4,2
STU-B2420D37,10,4.9,10.6,3,10,0,Feeling isolated and lonely,0.7,10.9,2
STU-B2420D37,11,5.1,9.3,4,10,0,Exhausted and burned out from studying,0.2,9.1,2
STU-B2420D37,12,4.0,10.7,3,9,0,Lost all motivation to study,0.0,10.5,2
STU-B3D7B17F,1,6.4,5.1,0,1,5,"Had a productive day, feeling accomplished",4.6,4.1,0
STU-B3D7B17F,2,7.9,5.4,0,1,5,Feeling confident about exams,5.3,4.9,0
STU-B3D7B17F,3,7.7,7.0,0,2,4,Excited about upcoming projects,5.3,4.9,0
STU-B3D7B17F,4,7.6,6.5,0,1,5,Motivated to study and stay on track,5.1,3.8,0
STU-B3D7B17F,5,7.2,7.4,0,1,5,"Good energy, looking forward to classes",5.4,3.9,0
STU-B3D7B17F,6,7.6,4.7,0,1,5,Excited about upcoming projects,4.8,4.6,0
STU-B3D7B17F,7,8.8,6.3,0,3,5,Feeling great and motivated today,4.8,5.3,0
STU-B3D7B17F,8,7.8,4.9,0,1,6,Feeling confident about exams,4.8,3.6,0
STU-B3D7B17F,9,7.7,7.0,0,3,7,"Good energy, looking forward to classes",4.6,4.6,0
STU-B3D7B17F,10,6.9,6.3,0,3,6,Feeling balanced and in control,4.8,5.2,0
STU-B3D7B17F,11,7.2,5.7,0,1,5,Feeling calm and focused,5.1,5.3,0
STU-B3D7B17F,12,7.5,5.7,0,1,6,Excited about upcoming projects,5.5,5.9,0
STU-935295A9,1,,5.4,1,3,4,Things are manageable but not exciting,3.3,6.7,0
STU-935295A9,2,5.8,4.3,2,6,2,Dreading going to class,3.4,8.8,1
STU-935295A9,3,6.6,6.7,2,5,3,Things are manageable but not exciting,2.4,9.2,1
STU-935295A9,4,6.3,4.9,2,5,2,"Neither good nor bad, just normal",2.6,9.2,1
STU-935295A9,5,4.9,4.9,2,6,2,Constantly tired no matter how much I sleep,2.3,8.4,1
STU-935295A9,6,6.1,6.6,3,6,2,"Doing alright, could be better",1.9,8.8,1
STU-935295A9,7,5.3,5.9,3,7,1,Feeling overwhelmed with assignments,1.6,9.3,2
STU-935295A9,8,5.2,4.8,4,5,2,Feeling isolated and lonely,1.6,10.4,1
STU-935295A9,9,3.8,5.8,3,6,0,Feeling hopeless about my grades,1.4,9.8,2
STU-935295A9,10,4.3,6.8,4,7,1,Exhausted and burned out from studying,1.2,9.8,2
STU-935295A9,11,3.8,3.7,5,9,0,Constantly tired no matter how much I sleep,1.5,10.6,2
STU-935295A9,12,3.6,6.4,4,8,0,Lost all motivation to study,0.7,10.9,2
STU-D909AF82,1,8.2,5.7,0,1,4,"Good energy, looking forward to classes",4.4,2.4,0
STU-D909AF82,2,8.8,5.0,0,1,4,Feeling confident about exams,4.5,5.1,0
STU-D909AF82,3,8.7,4.5,0,2,3,"Good energy, looking forward to classes",3.8,4.6,0
STU-D909AF82,4,9.4,6.4,0,1,5,Feeling balanced and in control,4.3,3.7,0
STU-D909AF82,5,7.8,5.1,0,1,3,Feeling balanced and in control,5.2,3.3,0
STU-D909AF82,6,8.4,5.7,0,1,4,Feeling great and motivated today,4.3,2.9,0
STU-D909AF82,7,7.9,5.8,0,1,5,"Good energy, looking forward to classes",4.7,4.4,0
STU-D909AF82,8,,4.0,0,1,3,Feeling confident about exams,3.9,4.3,0
STU-D909AF82,9,9.2,5.4,0,1,3,Feeling calm and focused,4.7,3.3,0
STU-D909AF82,10,8.3,4.7,0,1,3,Feeling great and motivated today,2.9,5.8,0
STU-D909AF82,11,7.6,5.3,0,2,2,"Had a productive day, feeling accomplished",5.1,3.2,0
STU-D909AF82,12,8.4,8.0,0,1,4,Motivated to study and stay on track,4.2,5.2,0
STU-EF690A7E,1,7.9,7.6,0,1,4,"Good energy, looking forward to classes",4.8,5.0,0
STU-EF690A7E,2,7.5,4.6,1,1,3,Excited about upcoming projects,4.5,3.5,0
STU-EF690A7E,3,8.1,5.2,0,1,3,Happy and well-rested,5.4,6.3,0
STU-EF690A7E,4,7.5,4.5,0,1,5,Enjoying the learning process,5.1,4.7,0
STU-EF690A7E,5,7.2,7.2,0,1,3,"Good energy, looking forward to classes",5.6,5.2,0
STU-EF690A7E,6,7.5,6.0,1,2,4,"Had a productive day, feeling accomplished",4.9,4.4,0
STU-EF690A7E,7,8.1,5.2,0,1,2,"Good energy, looking forward to classes",5.0,6.1,0
STU-EF690A7E,8,8.2,5.1,0,2,3,Feeling confident about exams,5.5,3.9,0
STU-EF690A7E,9,7.8,4.3,1,1,3,Feeling balanced and in control,5.1,4.9,0
STU-EF690A7E,10,8.0,6.0,0,1,3,Feeling calm and focused,5.5,5.4,0
STU-EF690A7E,11,8.1,6.1,0,1,3,Feeling calm and focused,4.6,5.3,0
STU-EF690A7E,12,6.7,4.9,1,1,4,Excited about upcoming projects,5.1,5.4,0
STU-66EA1FBD,1,4.9,14.0,8,10,0,Constantly tired no matter how much I sleep,0.9,14.7,2
STU-66EA1FBD,2,5.7,13.4,6,7,1,"Can't sleep well, too much anxiety",0.9,13.4,2
STU-66EA1FBD,3,4.3,12.8,7,9,1,Constantly tired no matter how much I sleep,,13.9,2
STU-66EA1FBD,4,4.7,11.3,7,8,1,"Breaking down emotionally, can't handle it",0.8,13.4,2
STU-66EA1FBD,5,5.1,14.0,6,9,1,Feeling anxious about everything,1.0,13.4,2
STU-66EA1FBD,6,4.9,12.0,6,9,0,Struggling to concentrate on anything,0.5,15.6,2
STU-66EA1FBD,7,5.2,13.2,7,9,0,Feeling hopeless about my grades,1.3,14.8,2
STU-66EA1FBD,8,5.5,11.8,6,8,0,"Breaking down emotionally, can't handle it",0.4,13.0,2
STU-66EA1FBD,9,5.1,14.0,7,9,0,Dreading going to class,0.4,13.2,2
STU-66EA1FBD,10,4.3,13.2,7,10,0,Constantly tired no matter how much I sleep,1.7,13.1,2
STU-66EA1FBD,11,5.5,14.0,7,10,1,Lost all motivation to study,1.1,14.5,2
STU-66EA1FBD,12,5.5,14.0,7,8,1,Dreading going to class,1.1,13.8,2
STU-578ED35C,1,7.1,5.4,0,2,4,Feeling calm and focused,3.2,3.3,0
STU-578ED35C,2,7.4,6.0,0,1,6,Feeling calm and focused,3.2,3.2,0
STU-578ED35C,3,7.6,6.2,0,1,6,Feeling balanced and in control,3.7,3.1,0
STU-578ED35C,4,7.4,6.3,0,1,6,"Had a productive day, feeling accomplished",2.7,4.4,0
STU-578ED35C,5,7.9,5.3,0,1,5,Enjoying the learning process,3.7,4.6,0
STU-578ED35C,6,7.2,7.1,0,3,6,Motivated to study and stay on track,2.7,3.8,0
STU-578ED35C,7,7.7,7.7,0,1,5,Enjoying the learning process,3.4,4.0,0
STU-578ED35C,8,6.7,5.4,0,1,5,Feeling confident about exams,3.0,3.3,0
STU-578ED35C,9,7.8,3.8,0,1,7,"Had a productive day, feeling accomplished",3.4,2.0,0
STU-578ED35C,10,6.9,5.2,0,1,5,Feeling balanced and in control,3.1,4.4,0
STU-578ED35C,11,8.5,5.2,0,2,5,"Had a productive day, feeling accomplished",2.7,2.6,0
STU-578ED35C,12,7.2,6.8,0,1,5,Feeling great and motivated today,3.2,4.9,0
STU-1420AAE7,1,7.9,1.6,0,2,6,Enjoying the learning process,5.3,5.9,0
STU-1420AAE7,2,8.3,0.7,1,1,4,Enjoying the learning process,5.0,5.0,0
STU-1420AAE7,3,9.0,4.1,0,2,3,Feeling calm and focused,5.8,6.3,0
STU-1420AAE7,4,7.2,2.2,0,1,5,Feeling balanced and in control,,5.1,0
STU-1420AAE7,5,7.6,2.8,0,1,5,Enjoying the learning process,4.9,6.1,0
STU-1420AAE7,6,7.5,3.7,0,2,2,Excited about upcoming projects,3.8,5.3,0
STU-1420AAE7,7,9.3,3.3,0,1,6,Excited about upcoming projects,4.5,3.6,0
STU-1420AAE7,8,9.2,3.3,0,2,5,Feeling confident about exams,5.0,4.9,0
STU-1420AAE7,9,8.2,1.5,0,1,5,Enjoying the learning process,5.2,4.5,0
STU-1420AAE7,10,7.3,2.3,1,2,5,Motivated to study and stay on track,5.2,3.5,0
STU-1420AAE7,11,8.3,2.2,0,3,6,"Had a productive day, feeling accomplished",4.9,5.6,0
STU-1420AAE7,12,8.7,2.3,0,1,5,Feeling calm and focused,4.7,5.9,0
STU-FAFA4A25,1,4.5,9.0,3,6,2,"Breaking down emotionally, can't handle it",,10.6,2
STU-FAFA4A25,2,4.2,9.9,4,6,0,Feeling anxious about everything,1.6,11.2,2
STU-FAFA4A25,3,5.4,8.5,3,7,1,Constantly tired no matter how much I sleep,1.5,12.2,2
STU-FAFA4A25,4,4.5,10.4,2,6,1,Very stressed about deadlines,1.1,12.3,2
STU-FAFA4A25,5,5.7,10.4,3,5,1,Dreading going to class,1.1,11.7,2
STU-FAFA4A25,6,6.7,9.8,2,5,2,Constantly tired no matter how much I sleep,1.8,10.6,1
STU-FAFA4A25,7,4.9,6.7,2,6,2,Constantly tired no matter how much I sleep,2.0,10.7,1
STU-FAFA4A25,8,5.9,9.0,2,4,2,Happy and well-rested,2.2,10.8,1
STU-FAFA4A25,9,6.2,8.6,1,5,2,"Feeling okay, nothing special",2.5,10.1,1
STU-FAFA4A25,10,7.8,7.3,1,4,2,Enjoying the learning process,2.6,9.4,0
STU-FAFA4A25,11,6.5,8.0,2,3,2,Motivated to study and stay on track,2.4,9.1,0
STU-FAFA4A25,12,6.5,9.9,1,4,3,"Good energy, looking forward to classes",3.4,8.9,1
STU-F3C84676,1,7.0,5.0,1,1,4,Feeling great and motivated today,4.4,4.8,0
STU-F3C84676,2,8.4,4.5,1,2,7,Happy and well-rested,5.7,4.0,0
STU-F3C84676,3,8.2,4.3,0,2,4,"Good energy, looking forward to classes",5.9,4.9,0
STU-F3C84676,4,8.8,4.4,0,1,5,Feeling great and motivated today,5.9,4.7,0
STU-F3C84676,5,7.9,5.6,1,1,5,Feeling calm and focused,5.7,4.5,0
STU-F3C84676,6,8.2,4.2,0,1,5,Feeling balanced and in control,5.3,3.9,0
STU-F3C84676,7,8.3,4.1,0,1,3,"Had a productive day, feeling accomplished",5.0,5.0,0
STU-F3C84676,8,8.3,4.0,0,1,4,Feeling great and motivated today,5.6,6.4,0
STU-F3C84676,9,8.2,4.4,0,2,4,Happy and well-rested,5.4,5.0,0
STU-F3C84676,10,8.8,5.5,0,2,4,Feeling confident about exams,5.3,5.4,0
STU-F3C84676,11,8.3,6.2,0,3,4,"Had a productive day, feeling accomplished",6.2,6.0,0
STU-F3C84676,12,8.3,3.0,1,1,4,Enjoying the learning process,4.9,6.2,0
STU-A1EE55EE,1,7.2,3.4,2,2,1,Very stressed about deadlines,2.7,6.7,0
STU-A1EE55EE,2,7.3,5.4,2,5,3,Constantly tired no matter how much I sleep,2.6,7.6,1
STU-A1EE55EE,3,7.2,4.9,0,3,2,Happy and well-rested,2.3,7.4,0
STU-A1EE55EE,4,7.3,6.1,1,4,1,Excited about upcoming projects,2.6,7.8,0
STU-A1EE55EE,5,6.6,5.7,2,5,2,Things are manageable but not exciting,2.3,7.0,1
STU-A1EE55EE,6,6.8,5.4,3,5,2,Things are manageable but not exciting,2.2,7.2,1
STU-A1EE55EE,7,4.9,6.6,3,4,1,Constantly tired no matter how much I sleep,1.9,8.8,1
STU-A1EE55EE,8,5.9,5.0,3,6,1,Feeling numb and disconnected,0.6,10.1,2
STU-A1EE55EE,9,,5.1,3,6,0,Feeling hopeless about my grades,1.2,9.2,2
STU-A1EE55EE,10,6.5,5.0,4,5,0,Feeling hopeless about my grades,1.2,10.0,1
STU-A1EE55EE,11,5.7,7.7,4,6,0,Very stressed about deadlines,1.4,8.9,2
STU-A1EE55EE,12,5.2,6.9,4,6,0,Too much pressure from all sides,,10.8,2
